TIME,RPM,TPS,MAP,Sonda_Geral,2-step,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Velocidade_de_tração,Velocidade_de_referência
0.837,2671,3.1,-0.07,0.650,OFF,0.00,0,68.3,12.91,2.36,2.77,0.0,OFF,0.0,0.0
0.877,2653,3.1,-0.07,0.650,OFF,0.00,0,68.3,12.91,2.32,2.77,0.0,OFF,0.0,0.0
0.917,2706,3.1,-0.07,0.650,OFF,0.00,0,68.3,12.91,2.39,2.77,0.0,OFF,0.0,0.0
0.957,2650,3.1,-0.07,0.650,OFF,0.00,0,68.3,12.91,2.32,2.78,0.0,OFF,0.0,0.0
0.997,2730,3.2,-0.07,0.650,OFF,0.00,0,68.3,12.92,2.36,2.78,0.0,OFF,0.0,0.0
1.037,2667,3.1,-0.07,0.650,OFF,0.00,0,68.3,12.92,2.32,2.78,0.0,OFF,0.0,0.0
1.077,2724,3.1,-0.07,0.650,OFF,0.00,0,68.3,12.91,2.36,2.78,0.0,OFF,0.0,0.0
1.117,2655,3.1,-0.07,0.650,OFF,0.00,0,68.3,12.91,2.30,2.77,0.0,OFF,0.0,0.0
1.157,2714,3.2,-0.07,0.650,OFF,0.00,0,68.3,12.91,2.37,2.78,0.0,OFF,0.0,0.0
1.197,2691,3.1,-0.07,0.650,OFF,0.00,0,68.3,12.91,2.35,2.78,0.0,OFF,0.0,0.0
1.237,2712,3.1,-0.07,0.650,OFF,0.00,0,68.3,12.92,2.37,2.78,0.0,OFF,0.0,0.0
1.277,2679,3.2,-0.07,0.650,OFF,0.00,0,68.3,12.91,2.34,2.78,0.0,OFF,0.0,0.0
1.317,2687,3.2,-0.07,0.650,OFF,0.00,0,68.3,12.92,2.35,2.78,0.0,OFF,0.0,0.0
1.357,2718,3.2,-0.07,0.650,OFF,0.00,0,68.3,12.92,2.38,2.78,0.0,OFF,0.0,0.0
1.397,2726,3.2,-0.07,0.650,OFF,0.00,0,68.3,12.92,2.37,2.78,0.0,OFF,0.0,0.0
1.437,2708,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.91,2.38,2.78,0.0,OFF,0.0,0.0
1.477,2750,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.43,2.79,0.0,OFF,0.0,0.0
1.517,2676,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.35,2.78,0.0,OFF,0.0,0.0
1.557,2750,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.43,2.78,0.0,OFF,0.0,0.0
1.597,2710,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.91,2.40,2.78,0.0,OFF,0.0,0.0
1.637,2764,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.44,2.78,0.0,OFF,0.0,0.0
1.677,2732,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.45,2.78,0.0,OFF,0.0,0.0
1.717,2755,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.42,2.78,0.0,OFF,0.0,0.0
1.757,2691,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.39,2.78,0.0,OFF,0.0,0.0
1.797,2774,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.42,2.78,0.0,OFF,0.0,0.0
1.837,2762,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.42,2.78,0.0,OFF,0.0,0.0
1.877,2824,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.93,2.50,2.77,0.0,OFF,0.0,0.0
1.917,2773,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.93,2.48,2.78,0.0,OFF,0.0,0.0
1.957,2812,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.51,2.78,0.0,OFF,0.0,0.0
1.997,2758,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.45,2.77,0.0,OFF,0.0,0.0
2.037,2811,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.93,2.50,2.77,0.0,OFF,0.0,0.0
2.077,2757,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.48,2.78,0.0,OFF,0.0,0.0
2.117,2770,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.46,2.77,0.0,OFF,0.0,0.0
2.157,2755,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.93,2.46,2.77,0.0,OFF,0.0,0.0
2.197,2750,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.95,2.46,2.78,0.0,OFF,0.0,0.0
2.237,2728,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.41,2.78,0.0,OFF,0.0,0.0
2.277,2718,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.93,2.42,2.78,0.0,OFF,0.0,0.0
2.317,2703,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.39,2.78,0.0,OFF,0.0,0.0
2.357,2713,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.41,2.77,0.0,OFF,0.0,0.0
2.397,2708,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.41,2.77,0.0,OFF,0.0,0.0
2.437,2705,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.95,2.38,2.78,0.0,OFF,0.0,0.0
2.477,2717,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.95,2.42,2.77,0.0,OFF,0.0,0.0
2.517,2649,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.95,2.33,2.78,0.0,OFF,0.0,0.0
2.557,2714,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.95,2.37,2.78,0.0,OFF,0.0,0.0
2.597,2692,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.95,2.36,2.78,0.0,OFF,0.0,0.0
2.637,2687,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.34,2.78,0.0,OFF,0.0,0.0
2.677,2653,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.95,2.32,2.77,0.0,OFF,0.0,0.0
2.717,2715,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.40,2.78,0.0,OFF,0.0,0.0
2.757,2678,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.36,2.77,0.0,OFF,0.0,0.0
2.797,2762,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.94,2.48,2.78,0.0,OFF,0.0,0.0
2.837,2720,3.1,-0.07,0.650,OFF,0.00,0,68.4,12.96,2.39,2.78,0.0,OFF,0.0,0.0
2.877,2845,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.96,2.54,2.78,0.0,OFF,0.0,0.0
2.917,2758,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.92,2.49,2.77,0.0,OFF,0.0,0.0
2.957,2785,3.2,-0.07,0.650,OFF,0.00,0,68.4,12.88,2.51,2.80,0.0,OFF,0.0,0.0
2.997,2741,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.91,2.43,2.78,0.0,OFF,0.0,0.0
3.037,2761,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.90,2.49,2.78,0.0,OFF,0.0,0.0
3.077,2688,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.92,2.42,2.79,0.0,OFF,0.0,0.0
3.117,2693,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.93,2.42,2.78,0.0,OFF,0.0,0.0
3.157,2628,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.92,2.34,2.79,0.0,OFF,0.0,0.0
3.197,2707,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.93,2.40,2.79,0.0,OFF,0.0,0.0
3.237,2631,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.93,2.33,2.79,0.0,OFF,0.0,0.0
3.277,2683,3.3,-0.07,0.650,OFF,0.00,0,68.5,12.93,2.34,2.79,0.0,OFF,0.0,0.0
3.317,2617,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.93,2.32,2.79,0.0,OFF,0.0,0.0
3.357,2684,3.3,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.38,2.79,0.0,OFF,0.0,0.0
3.397,2658,3.3,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.37,2.79,0.0,OFF,0.0,0.0
3.437,2783,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.50,2.79,0.0,OFF,0.0,0.0
3.477,2744,3.2,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.49,2.79,0.0,OFF,0.0,0.0
3.517,2797,3.3,-0.07,0.650,OFF,0.00,0,68.5,12.93,2.52,2.78,0.0,OFF,0.0,0.0
3.557,2711,3.3,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.46,2.79,0.0,OFF,0.0,0.0
3.597,2808,3.5,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.53,2.79,0.0,OFF,0.0,0.0
3.637,2767,3.5,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.51,2.79,0.0,OFF,0.0,0.0
3.677,2785,3.6,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.51,2.79,0.0,OFF,0.0,0.0
3.717,2778,3.6,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.52,2.79,0.0,OFF,0.0,0.0
3.757,2787,3.8,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.53,2.78,0.0,OFF,0.0,0.0
3.797,2749,4.1,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.50,2.79,0.0,OFF,0.0,0.0
3.837,2753,4.2,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.49,2.79,0.0,OFF,0.0,0.0
3.877,2716,4.3,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.46,2.79,0.0,OFF,0.0,0.0
3.917,2711,4.3,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.47,2.79,0.0,OFF,0.0,0.0
3.957,2720,4.4,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.47,2.80,0.0,OFF,0.0,0.0
3.997,2733,4.4,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.46,2.79,0.0,OFF,0.0,0.0
4.037,2773,4.4,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.50,2.80,0.0,OFF,0.0,0.0
4.077,2763,4.4,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.49,2.80,0.0,OFF,0.0,0.0
4.117,2762,4.4,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.48,2.80,0.0,OFF,0.0,0.0
4.157,2741,4.5,-0.07,0.650,OFF,0.00,0,68.5,12.96,2.48,2.80,0.0,OFF,0.0,0.0
4.197,2741,4.4,-0.07,0.650,OFF,0.00,0,68.5,12.97,2.47,2.80,0.0,OFF,0.0,0.0
4.237,2783,4.4,-0.07,0.650,OFF,0.00,0,68.5,12.97,2.53,2.79,0.0,OFF,0.0,0.0
4.277,2798,4.4,-0.07,0.650,OFF,0.00,0,68.5,12.96,2.54,2.80,0.0,OFF,0.0,0.0
4.317,2805,4.4,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.58,2.80,0.0,OFF,0.0,0.0
4.357,2806,4.5,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.59,2.80,0.0,OFF,0.0,0.0
4.397,2824,4.5,-0.07,0.650,OFF,0.00,0,68.5,12.95,2.61,2.80,0.0,OFF,0.0,0.0
4.437,2793,4.5,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.58,2.80,0.0,OFF,0.0,0.0
4.477,2893,4.6,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.69,2.80,0.0,OFF,0.0,0.0
4.517,2874,4.5,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.68,2.79,0.0,OFF,0.0,0.0
4.557,2876,4.5,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.66,2.79,0.0,OFF,0.0,0.0
4.597,2837,4.6,-0.07,0.650,OFF,0.00,0,68.6,12.94,2.64,2.79,0.0,OFF,0.0,0.0
4.637,2846,4.7,-0.07,0.650,OFF,0.00,0,68.5,12.94,2.64,2.79,0.0,OFF,0.0,0.0
4.677,2839,4.6,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.60,2.79,0.0,OFF,0.0,0.0
4.717,2856,4.6,-0.07,0.650,OFF,0.00,0,68.6,12.97,2.63,2.79,0.0,OFF,0.0,0.0
4.757,2819,4.6,-0.07,0.650,OFF,0.00,0,68.6,12.95,2.57,2.79,0.0,OFF,0.0,0.0
4.797,2805,4.5,-0.07,0.650,OFF,0.00,0,68.6,12.97,2.58,2.79,0.0,OFF,0.0,0.0
4.837,2779,4.5,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.55,2.80,0.0,OFF,0.0,0.0
4.877,2777,4.7,-0.07,0.650,OFF,0.00,0,68.6,12.95,2.53,2.80,0.0,OFF,0.0,0.0
4.917,2765,4.7,-0.07,0.650,OFF,0.00,0,68.6,12.95,2.51,2.80,0.0,OFF,0.0,0.0
4.957,2793,4.8,-0.07,0.650,OFF,0.00,0,68.6,12.95,2.57,2.80,0.0,OFF,0.0,0.0
4.997,2801,4.8,-0.07,0.650,OFF,0.00,0,68.6,12.97,2.59,2.80,0.0,OFF,0.0,0.0
5.037,2799,5.0,-0.07,0.650,OFF,0.00,0,68.6,12.98,2.58,2.80,0.0,OFF,0.0,0.0
5.077,2823,5.1,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.61,2.80,0.0,OFF,0.0,0.0
5.117,2777,5.7,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.56,2.80,0.0,OFF,0.0,0.0
5.157,2768,6.7,-0.07,0.650,OFF,0.00,0,68.6,12.95,2.54,2.81,0.0,OFF,0.0,0.0
5.197,2747,7.5,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.50,2.81,0.0,OFF,0.0,0.0
5.237,2745,8.0,-0.07,0.650,OFF,0.00,0,68.6,12.99,2.53,2.83,0.0,OFF,0.0,0.0
5.277,2762,8.2,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.51,2.83,0.0,OFF,0.0,0.0
5.317,2747,8.4,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.50,2.84,0.0,OFF,0.0,0.0
5.357,2820,8.9,-0.07,0.650,OFF,0.00,0,68.6,12.95,2.60,2.84,0.0,OFF,0.0,0.0
5.397,2832,9.0,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.59,2.85,0.0,OFF,0.0,0.0
5.437,2900,9.2,-0.07,0.650,OFF,0.00,0,68.6,12.97,2.67,2.85,0.0,OFF,0.0,0.0
5.477,2889,9.6,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.67,2.86,0.0,OFF,0.0,0.0
5.517,2991,9.9,-0.07,0.650,OFF,0.00,0,68.6,12.97,2.80,2.86,0.0,OFF,0.0,0.0
5.557,3041,10.1,-0.07,0.650,OFF,0.00,0,68.6,12.98,2.81,2.85,0.0,OFF,0.0,0.0
5.597,3077,11.4,-0.07,0.650,OFF,0.00,0,68.6,12.95,2.94,2.85,0.0,OFF,0.0,0.0
5.637,3279,13.3,-0.07,0.650,OFF,0.00,0,68.6,12.97,3.09,2.86,0.0,OFF,0.0,0.0
5.677,3298,14.4,-0.07,0.650,OFF,0.00,0,68.6,12.94,3.25,2.85,0.0,OFF,0.0,0.0
5.717,3491,14.9,-0.07,0.650,OFF,0.00,0,68.6,12.97,3.42,2.86,0.0,OFF,0.0,0.0
5.757,3455,15.1,-0.07,0.650,OFF,0.00,0,68.6,12.95,3.44,2.86,0.0,OFF,0.0,0.0
5.797,3651,15.2,-0.07,0.650,OFF,0.00,0,68.6,12.96,3.65,2.86,0.0,OFF,0.0,0.0
5.837,3636,15.2,-0.07,0.650,OFF,0.00,0,68.6,12.95,3.65,2.87,0.0,OFF,0.0,0.0
5.877,3532,15.3,-0.07,0.650,OFF,0.00,0,68.6,12.96,3.62,2.87,0.0,OFF,0.0,0.0
5.917,3497,15.3,-0.07,0.650,OFF,0.00,0,68.6,12.96,3.49,2.88,0.0,OFF,0.0,0.0
5.957,3369,15.2,-0.07,0.650,OFF,0.00,0,68.6,12.96,3.37,2.88,0.0,OFF,0.0,0.0
5.997,3327,15.3,-0.07,0.650,OFF,0.00,0,68.6,12.95,3.28,2.88,0.0,OFF,0.0,0.0
6.037,3154,15.3,-0.07,0.650,OFF,0.00,0,68.6,12.98,3.08,2.89,0.0,OFF,0.0,0.0
6.077,3072,15.4,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.93,2.90,0.0,OFF,0.0,0.0
6.117,2853,15.3,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.74,2.92,0.0,OFF,0.0,0.0
6.157,2701,15.4,-0.07,0.650,OFF,0.00,0,68.6,12.97,2.46,2.93,0.0,OFF,0.0,0.0
6.197,2532,15.4,-0.07,0.650,OFF,0.00,0,68.6,12.96,2.27,2.94,0.0,OFF,0.0,0.0
6.237,2369,15.5,-0.07,0.650,OFF,0.00,0,68.6,12.97,1.99,2.96,0.0,OFF,0.0,0.0
6.277,2189,16.9,-0.07,0.650,OFF,0.00,0,68.6,12.97,1.82,2.97,0.0,OFF,0.0,0.0
6.317,2081,19.6,-0.07,0.650,OFF,0.00,0,68.6,12.95,1.64,2.99,0.0,OFF,0.0,0.0
6.357,1982,22.7,-0.07,0.650,OFF,0.00,0,68.6,12.99,1.54,3.00,0.0,OFF,0.0,0.0
6.397,1875,24.6,-0.07,0.650,OFF,0.00,0,68.6,12.96,1.40,3.02,0.0,OFF,0.0,0.4
6.437,1673,25.3,-0.07,0.650,OFF,0.01,0,68.6,12.97,1.23,3.03,0.0,OFF,0.0,1.2
6.477,1642,25.5,-0.07,0.650,OFF,0.03,0,68.6,12.96,1.13,3.04,0.0,OFF,0.0,1.6
6.517,1510,25.5,-0.07,0.650,OFF,0.05,0,68.6,12.93,1.06,3.04,0.0,OFF,0.0,1.6
6.557,1358,25.6,-0.07,0.650,OFF,0.07,0,68.6,13.01,0.91,3.04,0.0,OFF,0.0,1.6
6.597,1342,26.0,-0.07,0.650,OFF,0.09,0,68.6,12.95,0.91,3.04,0.0,OFF,0.0,1.6
6.637,1317,32.1,-0.07,0.650,OFF,0.10,0,68.6,12.86,0.76,3.04,0.0,OFF,0.0,1.6
6.677,1113,37.0,-0.07,0.650,OFF,0.12,0,68.7,12.82,0.65,3.05,0.0,OFF,0.0,1.6
6.717,1050,40.1,-0.07,0.650,OFF,0.14,0,68.7,12.76,0.60,3.04,0.0,OFF,0.0,1.6
6.757,1034,40.4,-0.07,0.650,OFF,0.16,0,68.7,12.91,0.67,3.04,0.0,OFF,0.0,1.6
6.797,1241,40.5,-0.07,0.650,OFF,0.17,0,68.7,13.03,1.08,3.04,0.0,OFF,0.0,1.6
6.837,2521,40.7,-0.07,0.650,OFF,0.19,0,68.7,12.98,1.98,3.03,0.0,OFF,0.0,1.6
6.877,2883,40.7,-0.07,0.650,OFF,0.21,0,68.7,12.96,2.53,3.02,0.0,OFF,0.0,1.6
6.917,3308,40.7,-0.07,0.650,OFF,0.23,0,68.7,12.94,3.05,3.03,0.0,OFF,0.0,1.6
6.957,3780,40.7,-0.07,0.650,OFF,0.25,0,68.7,12.95,3.65,3.02,0.0,OFF,0.0,1.6
6.997,4388,40.8,-0.07,0.650,OFF,0.26,0,68.7,12.93,4.37,3.00,0.0,OFF,0.0,1.6
7.037,4998,40.9,-0.07,0.650,OFF,0.28,0,68.7,12.92,5.12,2.97,0.0,OFF,0.0,1.6
7.077,5118,39.8,-0.07,0.650,OFF,0.30,0,68.7,12.93,5.24,2.95,0.0,OFF,0.0,1.6
7.117,4980,33.7,-0.07,0.650,OFF,0.32,0,68.7,12.93,5.18,2.94,0.0,OFF,0.0,1.6
7.157,4677,32.8,-0.07,0.650,OFF,0.33,0,68.7,12.92,5.05,2.92,0.0,OFF,0.0,1.6
7.197,4265,31.0,-0.07,0.650,OFF,0.37,0,68.7,12.92,4.65,2.94,0.0,OFF,0.0,3.0
7.237,4007,30.7,-0.07,0.650,OFF,0.40,0,68.7,12.93,4.29,2.97,0.0,OFF,0.0,3.0
7.277,3643,30.5,-0.07,0.650,OFF,0.43,0,68.7,12.93,3.87,2.98,0.0,OFF,0.0,3.0
7.317,3316,30.4,-0.07,0.650,OFF,0.47,0,68.7,12.94,3.43,3.00,0.0,OFF,0.0,3.0
7.357,3038,30.4,-0.07,0.650,OFF,0.51,0,68.7,12.96,3.04,3.01,0.0,OFF,0.0,3.9
7.397,2851,30.4,-0.07,0.650,OFF,0.57,0,68.7,12.97,2.68,3.02,0.0,OFF,0.0,6.3
7.437,2513,30.4,-0.07,0.650,OFF,0.64,0,68.7,12.96,2.24,3.03,0.0,OFF,0.0,6.4
7.477,2336,30.4,-0.07,0.650,OFF,0.72,0,68.7,12.96,1.93,3.03,0.0,OFF,0.0,7.3
7.517,2224,30.4,-0.07,0.650,OFF,0.83,0,68.7,12.98,1.80,3.03,0.0,OFF,0.0,10.9
7.557,1924,30.4,-0.07,0.650,OFF,0.97,0,68.7,12.97,1.49,3.04,0.0,OFF,0.0,11.9
7.597,1751,30.5,-0.07,0.650,OFF,1.10,0,68.7,12.97,1.29,3.04,0.0,OFF,0.0,12.5
7.637,1661,30.4,-0.07,0.650,OFF,1.24,0,68.7,12.97,1.20,3.04,0.0,OFF,0.0,12.6
7.677,1710,30.4,-0.07,0.650,OFF,1.38,0,68.7,12.97,1.25,3.05,0.0,OFF,0.0,12.6
7.717,1787,30.4,-0.07,0.650,OFF,1.52,0,68.7,12.96,1.34,3.04,0.0,OFF,0.0,12.4
7.757,1677,30.4,-0.07,0.650,OFF,1.66,0,68.7,12.98,1.21,3.04,0.0,OFF,0.0,12.3
7.797,1707,30.4,-0.07,0.650,OFF,1.79,0,68.7,12.98,1.29,3.04,0.0,OFF,0.0,12.2
7.837,1945,31.2,-0.07,0.650,OFF,1.92,0,68.7,12.96,1.54,3.04,0.0,OFF,0.0,11.5
7.877,1952,31.5,-0.07,0.650,OFF,2.05,0,68.7,12.97,1.38,3.03,0.0,OFF,0.0,11.9
7.917,1779,31.5,-0.07,0.650,OFF,2.18,0,68.7,12.99,1.34,3.04,0.0,OFF,0.0,11.5
7.957,1785,31.5,-0.07,0.650,OFF,2.30,0,68.7,12.97,1.33,3.04,0.0,OFF,0.0,10.5
7.997,1765,31.6,-0.07,0.650,OFF,2.42,0,68.7,13.00,1.31,3.04,0.0,OFF,0.0,10.2
8.037,1810,31.6,-0.07,0.650,OFF,2.55,0,68.7,12.99,1.38,3.04,0.0,OFF,0.0,12.2
8.077,1959,31.6,-0.07,0.650,OFF,2.69,0,68.7,12.97,1.51,3.03,0.0,OFF,0.0,12.2
8.117,2030,31.6,-0.07,0.650,OFF,2.82,0,68.7,12.98,1.64,3.03,0.0,OFF,0.0,12.3
8.157,1989,31.7,-0.07,0.650,OFF,2.96,0,68.7,12.97,1.61,3.03,0.0,OFF,0.0,12.3
8.197,1849,31.6,-0.07,0.650,OFF,3.10,0,68.7,12.98,1.39,3.04,0.0,OFF,0.0,13.2
8.237,1880,31.7,-0.07,0.650,OFF,3.28,0,68.7,12.99,1.46,3.04,0.0,OFF,0.0,15.6
8.277,1948,31.7,-0.07,0.650,OFF,3.45,0,68.7,12.97,1.58,3.03,0.0,OFF,0.0,15.7
8.317,1987,31.7,-0.07,0.650,OFF,3.62,0,68.7,12.96,1.57,3.03,0.0,OFF,0.0,15.7
8.357,1911,31.7,-0.07,0.650,OFF,3.80,0,68.7,12.98,1.48,3.03,0.0,OFF,0.0,16.2
8.397,1875,32.7,-0.07,0.650,OFF,3.99,0,68.7,12.98,1.34,3.03,0.0,OFF,0.0,16.8
8.437,1749,35.8,-0.07,0.650,OFF,4.18,0,68.7,12.98,1.25,3.03,0.0,OFF,0.0,16.9
8.477,1803,41.6,-0.07,0.650,OFF,4.38,0,68.7,12.96,1.36,3.03,0.0,OFF,0.0,19.2
8.517,2052,44.6,-0.07,0.650,OFF,4.59,0,68.8,12.96,1.63,3.03,0.0,OFF,0.0,18.7
8.557,2482,45.7,-0.07,0.650,OFF,4.80,0,68.8,12.97,2.04,3.03,0.0,OFF,0.0,18.4
8.597,2631,46.1,-0.07,0.650,OFF,5.01,0,68.8,12.96,2.29,3.04,0.0,OFF,0.0,19.4
8.637,2345,46.1,-0.07,0.650,OFF,5.25,0,68.8,12.96,2.00,3.04,0.0,OFF,0.0,21.8
8.677,2273,46.2,-0.07,0.650,OFF,5.49,0,68.8,12.97,1.88,3.04,0.0,OFF,0.0,21.4
8.717,2331,46.2,-0.07,0.650,OFF,5.73,0,68.8,12.98,1.92,3.04,0.0,OFF,0.0,21.6
8.757,2460,46.2,-0.07,0.650,OFF,5.97,0,68.8,12.97,2.11,3.04,0.0,OFF,0.0,21.8
8.797,2547,46.2,-0.07,0.650,OFF,6.19,0,68.8,12.98,2.22,3.04,0.0,OFF,0.0,20.0
8.837,2541,45.7,-0.07,0.650,OFF,6.42,0,68.8,12.99,2.22,3.03,0.0,OFF,0.0,20.0
8.877,2577,44.6,-0.07,0.650,OFF,6.65,0,68.8,12.97,2.24,3.04,0.0,OFF,0.0,21.2
8.917,2673,43.1,-0.07,0.650,OFF,6.91,0,68.8,12.97,2.35,3.03,0.0,OFF,0.0,23.6
8.957,2739,39.6,-0.07,0.650,OFF,7.17,0,68.8,12.96,2.46,3.03,0.0,OFF,0.0,23.6
8.997,2849,34.2,-0.07,0.650,OFF,7.44,0,68.8,12.95,2.59,3.03,0.0,OFF,0.0,23.6
9.037,2816,33.2,-0.07,0.650,OFF,7.70,0,68.8,12.97,2.58,3.02,0.0,OFF,0.0,23.6
9.077,2859,33.2,-0.07,0.650,OFF,7.96,0,68.8,12.98,2.67,3.02,0.0,OFF,0.0,23.6
9.117,2900,31.5,-0.07,0.650,OFF,8.22,0,68.8,12.96,2.69,3.02,0.0,OFF,0.0,23.2
9.157,2933,26.7,-0.07,0.650,OFF,8.46,0,68.8,12.98,2.72,3.02,0.0,OFF,0.0,21.9
9.197,2989,24.4,-0.07,0.650,OFF,8.70,0,68.8,12.99,2.83,3.01,0.0,OFF,0.0,21.1
9.237,2991,23.7,-0.07,0.650,OFF,8.93,0,68.8,12.98,2.81,3.00,0.0,OFF,0.0,21.0
9.277,3023,22.6,-0.07,0.650,OFF,9.18,0,68.8,12.99,2.86,2.99,0.0,OFF,0.0,22.3
9.317,3063,22.4,-0.07,0.650,OFF,9.42,0,68.8,12.97,2.91,2.99,0.0,OFF,0.0,21.8
9.357,3030,22.4,-0.07,0.650,OFF,9.64,0,68.8,12.95,2.87,2.98,0.0,OFF,0.0,18.2
9.397,3100,22.3,-0.07,0.650,OFF,9.84,0,68.8,12.96,2.94,2.98,0.0,OFF,0.0,18.1
9.437,3160,22.3,-0.07,0.650,OFF,10.04,0,68.8,12.96,3.02,2.97,0.0,OFF,0.0,18.4
9.477,3207,22.2,-0.07,0.650,OFF,10.25,0,68.8,12.96,3.11,2.97,0.0,OFF,0.0,18.5
9.517,3154,21.4,-0.07,0.650,OFF,10.45,0,68.8,12.97,3.08,2.97,0.0,OFF,0.0,18.7
9.557,3256,21.2,-0.07,0.650,OFF,10.66,0,68.8,12.95,3.15,2.96,0.0,OFF,0.0,18.0
9.597,3182,21.1,-0.07,0.650,OFF,10.87,0,68.8,12.96,3.08,2.96,0.0,OFF,0.0,19.3
9.637,3244,21.0,-0.07,0.650,OFF,11.08,0,68.8,12.99,3.15,2.97,0.0,OFF,0.0,19.3
9.677,3234,21.1,-0.07,0.650,OFF,11.30,0,68.8,12.98,3.14,2.96,0.0,OFF,0.0,19.6
9.717,3281,20.5,-0.07,0.650,OFF,11.52,0,68.8,12.97,3.16,2.96,0.0,OFF,0.0,19.8
